,t_set,f_occ,t_i,V_g,t_e,leave,leave_fwb,t_set_default,f_occ_pred,t_e_air,hhv,gamma_s_deg,h_s_deg,theta_z_deg,I_th,I_bh,t_e_we
2022-11-02 08:30:00,12.0,0.0,19.403,0.0,15.519,1.0,1,12.0,0,12.594418724601748,11.597690066666669,-42.472390744124816,14.001639445404535,75.99836055459546,196.2133333333333,137.01333333333332,11.555570000000046
2022-11-02 08:45:00,12.0,0.0,19.403,0.0,14.302,1.0,1,12.0,0,12.747536413620235,11.597690066666669,-39.09632186720161,15.552460430623327,74.44753956937667,219.32888888888888,156.5111111111111,11.737362500000046
2022-11-02 09:00:00,12.0,0.0,19.402,0.0,17.703,1.0,1,12.0,0,12.90600157580442,11.597690066666669,-35.64361283885516,16.99323759325641,73.00676240674359,242.44444444444449,176.00888888888886,11.919155000000046
2022-11-02 09:15:00,12.0,0.0,19.505,0.0,21.743,1.0,1,12.0,0,13.069597047045306,11.597690066666669,-32.11430044781885,18.31620505877885,71.68379494122115,265.56,195.50666666666663,12.100947500000046
2022-11-02 09:30:00,12.0,0.0,19.606,0.0,22.964,1.0,1,12.0,0,13.238400650391275,11.597690066666669,-28.509957132812225,19.513725065903685,70.48627493409631,288.67555555555555,215.00444444444443,12.282740000000048
2022-11-02 09:45:00,12.0,0.0,19.674,0.0,23.88,1.0,1,12.0,0,13.440840004076495,11.597690066666669,-24.83381521056184,20.578423444339023,69.42157655566098,305.87555555555554,227.5822222222222,12.499930000000036
2022-11-02 10:00:00,12.0,0.0,19.708,0.0,26.387,1.0,1,12.0,0,13.64837909624935,11.597690066666669,-21.09084641209295,21.503342562449102,68.4966574375509,323.0755555555555,240.16,12.717120000000024
2022-11-02 10:15:00,12.0,0.0,19.741,0.0,24.499,1.0,1,12.0,0,13.859957948531973,11.597690066666669,-17.287779591104847,22.2821063022308,67.7178936977692,340.2755555555556,252.7377777777777,12.93431000000001
2022-11-02 10:30:00,12.0,0.0,19.741,0.0,25.778,1.0,1,12.0,0,14.07497944223576,11.597690066666669,-13.433041639796231,22.909089416926776,67.09091058307322,357.4755555555556,265.31555555555553,13.1515
2022-11-02 10:45:00,12.0,0.0,19.775,0.0,25.596,1.0,1,12.0,0,14.240049194351974,11.597690066666669,-9.536611444051823,23.379581754063665,66.62041824593634,364.21777777777777,274.21777777777777,13.299667499999998
2022-11-02 11:00:00,12.0,0.0,19.775,0.0,24.561,1.0,1,12.0,0,14.407695002980892,11.597690066666669,-5.609784026881856,23.68993666839131,66.31006333160869,370.96,283.12,13.447834999999998
2022-11-02 11:15:00,12.0,0.0,19.776,0.0,21.265,1.0,1,12.0,0,14.577229986837654,11.597690066666669,-1.664851160788907,23.837692853756323,66.16230714624368,377.7022222222223,292.0222222222222,13.596002499999996
2022-11-02 11:30:00,12.0,0.0,19.708,0.0,21.934,1.0,1,12.0,0,14.747279604574706,11.597690066666669,2.28528561309893,23.821660006475284,66.17833999352472,384.44444444444446,300.9244444444444,13.744169999999995
2022-11-02 11:45:00,12.0,0.0,19.708,0.0,22.424,1.0,1,12.0,0,14.86408799242368,11.597690066666669,6.227545101833492,23.641961195284168,66.35803880471583,376.5466666666667,293.6977777777778,13.826292500000008
2022-11-02 12:00:00,12.0,0.0,19.708,0.0,20.348,1.0,1,12.0,0,14.979070074378054,11.597690066666669,10.149109520919463,23.300028299387435,66.69997170061256,368.6488888888889,286.4711111111111,13.90841500000002
2022-11-02 12:15:00,12.0,0.0,19.674,0.0,18.576,1.0,1,12.0,0,15.091346018162737,11.597690066666669,14.037848541961075,22.798550907461376,67.20144909253862,360.75111111111113,279.2444444444444,13.99053750000003
2022-11-02 12:30:00,12.0,0.0,19.674,0.0,17.967,1.0,1,12.0,0,15.200170771896168,11.597690066666669,17.882694954714836,22.141383042166623,67.85861695783338,352.8533333333333,272.0177777777778,14.072660000000042
2022-11-02 12:45:00,12.0,0.0,19.674,0.0,17.539,1.0,1,12.0,0,15.248038410227352,11.597690066666669,21.67394895200949,21.333415396259085,68.66658460374092,333.4222222222222,254.94222222222223,14.06222000000004
2022-11-02 13:00:00,12.0,0.0,19.64,0.0,17.964,1.0,1,12.0,0,15.291550224785665,11.597690066666669,25.4034969185128,20.380422995748773,69.61957700425123,313.9911111111111,237.86666666666667,14.051780000000036
2022-11-02 13:15:00,12.0,0.0,19.64,0.0,17.171,1.0,1,12.0,0,15.329964997145618,11.597690066666669,29.06494028226889,19.28889913663575,70.71110086336425,294.56,220.79111111111112,14.041340000000034
2022-11-02 13:30:00,12.0,0.0,19.606,0.0,16.987,1.0,1,12.0,0,15.362539285799087,11.597690066666669,32.65363885572107,18.06588612050504,71.93411387949496,275.12888888888887,203.7155555555556,14.030900000000033
2022-11-02 13:45:00,12.0,0.0,19.606,0.0,17.109,1.0,1,12.0,0,15.284485288500406,11.597690066666669,36.166679961258886,16.718811989837818,73.28118801016218,247.64888888888888,178.52444444444444,13.862445000000022
2022-11-02 14:00:00,12.0,0.0,19.607,0.0,16.561,1.0,1,12.0,0,15.200496318835734,11.597690066666669,39.60278892040129,15.255340498986072,74.74465950101393,220.1688888888889,153.33333333333334,13.693990000000014
2022-11-02 14:15:00,12.0,0.0,19.606,0.0,16.501,1.0,1,12.0,0,15.110063295490974,11.597690066666669,42.96219818477547,13.683239332509231,76.31676066749077,192.68888888888887,128.14222222222224,13.525535000000003
2022-11-02 14:30:00,12.0,0.0,19.573,0.0,16.379,1.0,1,12.0,0,15.012665354051602,11.597690066666669,46.24649192953743,12.010269423737157,77.98973057626284,165.20888888888888,102.95111111111112,13.357079999999996
2022-11-02 14:45:00,12.0,0.0,19.538,0.0,16.012,1.0,1,12.0,0,14.830635641493217,11.597690066666669,49.45844096423287,10.244096360587209,79.7559036394128,136.36888888888888,81.8088888888889,13.074547500000008
2022-11-02 15:00:00,12.0,0.0,19.538,0.0,15.645,1.0,1,12.0,0,14.640678870770875,11.597690066666669,52.60184002319561,8.392223413836618,81.60777658616338,107.52888888888889,60.66666666666667,12.79201500000002
2022-11-02 15:15:00,12.0,0.0,19.538,0.0,15.4,1.0,1,12.0,0,14.44236134195,11.597690066666669,55.681356455946336,6.461944717060902,83.5380552829391,78.6888888888889,39.52444444444445,12.509482500000033
2022-11-02 15:30:00,12.0,0.0,19.539,0.0,15.278,1.0,1,12.0,0,14.237025331087011,11.597690066666669,58.70239646884523,4.460316532944276,85.53968346705572,49.84888888888889,18.38222222222222,12.226950000000045
2022-11-02 15:45:00,12.0,0.0,19.505,0.0,14.974,1.0,1,12.0,0,14.02023246861882,11.597690066666669,61.67099262044965,2.3941442892587617,87.60585571074124,37.44888888888889,13.786666666666664,11.95336250000004
2022-11-02 16:00:00,12.0,0.0,19.471,0.0,14.67,1.0,1,12.0,0,13.797159313757971,11.597690066666669,64.59371435406248,0.2699830758480601,89.73001692415194,25.04888888888889,9.19111111111111,11.679775000000037
2022-11-02 16:15:00,12.0,0.0,19.471,0.0,14.302,1.0,1,12.0,0,13.56831556242368,11.597690066666669,67.47760196500651,0.0,91.90585051725895,12.64888888888889,4.595555555555556,11.40618750000003
2022-11-02 16:30:00,12.0,0.0,19.437,0.0,14.056,1.0,1,12.0,0,13.33444687193766,11.597690066666669,70.33012349008737,0.0,94.12725703938392,0.2488888888888888,0.0,11.132600000000023
2022-11-02 16:45:00,12.0,0.0,19.437,0.0,13.693,1.0,1,12.0,0,13.223695059537624,11.597690066666669,73.15915348122977,0.0,96.388324752845,0.1866666666666666,0.0,11.052887500000026
2022-11-02 17:00:00,12.0,0.0,19.42,0.0,13.446,1.0,1,12.0,0,13.11208024117408,11.597690066666669,75.97297238617797,0.0,98.68329321127275,0.1244444444444444,0.0,10.973175000000026
2022-11-02 17:15:00,12.0,0.0,19.404,0.0,13.325,1.0,1,12.0,0,13.000759526950027,11.597690066666669,78.78028520779034,0.0,101.00651052614435,0.0622222222222222,0.0,10.893462500000028
2022-11-02 17:30:00,12.0,0.0,19.403,0.0,13.021,1.0,1,12.0,0,12.890864266250974,11.597690066666669,81.59025815982152,0.0,103.35238463088726,0.0,0.0,10.813750000000027
2022-11-02 17:45:00,12.0,0.0,19.369,0.0,12.839,1.0,1,12.0,0,12.815532473034049,11.597690066666669,84.41257209484968,0.0,105.71532849675808,0.0,0.0,10.776822500000025
2022-11-02 18:00:00,12.0,0.0,19.369,0.0,12.653,1.0,1,12.0,0,12.74065197412883,11.597690066666669,87.25749146193674,0.0,108.08969892143116,0.0,0.0,10.739895000000018
2022-11-02 18:15:00,12.0,0.0,19.369,0.0,12.715,1.0,1,12.0,0,12.66624018576909,11.597690066666669,90.13594736142488,0.0,110.46972820372908,0.0,0.0,10.702967500000014
2022-11-02 18:30:00,12.0,0.0,19.335,0.0,12.715,1.0,1,12.0,0,12.59239110591093,11.597690066666669,93.05963278026896,0.0,112.84944774159364,0.0,0.0,10.66604000000001
2022-11-02 18:45:00,12.0,0.0,19.336,0.0,12.594,1.0,1,12.0,0,12.58443719217934,11.597690066666669,96.04110715679911,0.0,115.2226023618805,0.0,0.0,10.729272500000008
2022-11-02 19:00:00,12.0,0.0,19.302,0.0,12.349,1.0,1,12.0,0,12.57795593221952,11.597690066666669,99.09390582133132,0.0,117.5825540378505,0.0,0.0,10.792505000000006
2022-11-02 19:15:00,12.0,0.0,19.301,0.0,12.469,1.0,1,12.0,0,12.573321596085645,11.597690066666669,102.2326472982631,0.0,119.92217362795228,0.0,0.0,10.855737500000004
2022-11-02 19:30:00,12.0,0.0,19.267,0.0,12.471,1.0,1,12.0,0,12.570744486427667,11.597690066666669,105.47312754824124,0.0,122.2337194645224,0.0,0.0,10.918970000000002
2022-11-02 19:45:00,12.0,0.0,19.267,0.0,12.471,1.0,1,12.0,0,12.561895809033611,11.597690066666669,108.83238449567928,0.0,124.5087021756389,0.0,0.0,10.96087
2022-11-02 20:00:00,12.0,0.0,19.267,0.0,12.591,1.0,1,12.0,0,12.55496521624114,11.597690066666669,112.32870808202004,0.0,126.73773624896344,0.0,0.0,11.002769999999998
2022-11-02 20:15:00,12.0,0.0,19.268,0.0,12.593,1.0,1,12.0,0,12.549946736556368,11.597690066666669,115.98156012304192,0.0,128.9103808510866,0.0,0.0,11.044669999999996
2022-11-02 20:30:00,12.0,0.0,19.267,0.0,12.469,1.0,1,12.0,0,12.546885440828678,11.597690066666669,119.81135426935118,0.0,131.01497571049495,0.0,0.0,11.086569999999996
2022-11-02 20:45:00,12.0,0.0,19.267,0.0,12.471,1.0,1,12.0,0,12.549842228128066,11.597690066666669,123.83903008858525,0.0,133.03848295622177,0.0,0.0,11.135459999999997
2022-11-02 21:00:00,12.0,0.0,19.233,0.0,12.591,1.0,1,12.0,0,12.555097899294315,11.597690066666669,128.08533923870263,0.0,134.96635317150677,0.0,0.0,11.184349999999997
2022-11-02 21:15:00,12.0,0.0,19.199,0.0,12.471,1.0,1,12.0,0,12.562782911413905,11.597690066666669,132.56975163577715,0.0,136.78244382481395,0.0,0.0,11.233239999999997
2022-11-02 21:30:00,12.0,0.0,19.2,0.0,12.471,1.0,1,12.0,0,12.573026672274908,11.597690066666669,137.30889603923634,0.0,138.4690302280624,0.0,0.0,11.282129999999997
2022-11-02 21:45:00,12.0,0.0,19.2,0.0,12.471,1.0,1,12.0,0,12.5578574720966,11.597690066666669,142.3144888891062,0.0,140.00696132760345,0.0,0.0,11.291285000000002
2022-11-02 22:00:00,12.0,0.0,19.199,0.0,12.591,1.0,1,12.0,0,12.54346427443834,11.597690066666669,147.59079737784535,0.0,141.3760206410167,0.0,0.0,11.300440000000007
2022-11-02 22:15:00,12.0,0.0,19.166,0.0,12.471,1.0,1,12.0,0,12.529657243443252,11.597690066666669,153.13184223330128,0.0,142.55554919235803,0.0,0.0,11.309595000000016
2022-11-02 22:30:00,12.0,0.0,19.166,0.0,12.471,1.0,1,12.0,0,12.5164257174989,11.597690066666669,158.91876373058668,0.0,143.5253629293497,0.0,0.0,11.318750000000025
2022-11-02 22:45:00,12.0,0.0,19.166,0.0,12.471,1.0,1,12.0,0,12.511600962009592,11.597690066666669,164.91799510445216,0.0,144.2669441884716,0.0,0.0,11.336450000000028
2022-11-02 23:00:00,12.0,0.0,19.167,0.0,12.471,1.0,1,12.0,0,12.507328401757384,11.597520200000003,171.08099662391572,0.0,144.76480696263167,0.0,0.0,11.354150000000033
2022-11-02 23:15:00,12.0,0.0,19.15,0.0,12.471,1.0,1,12.0,0,12.50359807986859,11.597520200000003,177.34616126694928,0.0,145.00784799315375,0.0,0.0,11.371850000000038
2022-11-02 23:30:00,12.0,0.0,19.132,0.0,12.347,1.0,1,12.0,0,12.5003981610774,11.597520200000003,-176.35696377075075,0.0,144.99043696246832,0.0,0.0,11.389550000000042
2022-11-02 23:45:00,12.0,0.0,19.132,0.0,12.347,1.0,1,12.0,0,12.487703882865986,11.597520200000003,-170.1016847725836,0.0,144.71300933162166,0.0,0.0,11.388452500000042
2022-11-03 00:00:00,12.0,0.0,19.132,0.0,12.349,1.0,1,12.0,0,12.475494051952202,11.597520200000003,-163.95756479259165,0.0,144.1820205958581,0.0,0.0,11.387355000000042
2022-11-03 00:15:00,12.0,0.0,19.115,0.0,12.347,1.0,1,12.0,0,12.46377787458582,11.597520200000003,-157.98461653974178,0.0,143.409273123741,0.0,0.0,11.386257500000042
2022-11-03 00:30:00,12.0,0.0,19.099,0.0,12.347,1.0,1,12.0,0,12.452593096700408,11.597520200000003,-152.2293830062522,0.0,142.41077447356415,0.0,0.0,11.385160000000042
2022-11-03 00:45:00,12.0,0.0,19.098,0.0,12.227,1.0,1,12.0,0,12.458095309563236,11.597520200000003,-146.72335231976808,0.0,141.20537019856832,0.0,0.0,11.407100000000042
2022-11-03 01:00:00,12.0,0.0,19.098,0.0,12.347,1.0,1,12.0,0,12.464107674645616,11.597520200000003,-141.4834807645886,0.0,139.81339310493314,0.0,0.0,11.429040000000043
2022-11-03 01:15:00,12.0,0.0,19.065,0.0,12.347,1.0,1,12.0,0,12.470633810064715,11.597520200000003,-136.5141744872963,0.0,138.25550560176475,0.0,0.0,11.450980000000044
2022-11-03 01:30:00,12.0,0.0,19.064,0.0,12.35,1.0,1,12.0,0,12.477677380154638,11.597520200000003,-131.80997968313926,0.0,136.55182325929607,0.0,0.0,11.472920000000045
2022-11-03 01:45:00,12.0,0.0,19.063,0.0,12.349,1.0,1,12.0,0,12.489622820541936,11.597520200000003,-127.3583638971386,0.0,134.72133090127912,0.0,0.0,11.510122500000035
2022-11-03 02:00:00,12.0,0.0,19.064,0.0,12.347,1.0,1,12.0,0,12.502353853011842,11.597520200000003,-123.14219689998156,0.0,132.78155377806976,0.0,0.0,11.54732500000003
2022-11-03 02:15:00,12.0,0.0,19.065,0.0,12.471,1.0,1,12.0,0,12.51586094681858,11.597520200000003,-119.14175162207223,0.0,130.74842544185995,0.0,0.0,11.58452750000002
2022-11-03 02:30:00,12.0,0.0,19.047,0.0,12.528,1.0,1,12.0,0,12.530134755423749,11.597520200000003,-115.33619562499048,0.0,128.6362926098059,0.0,0.0,11.621730000000014
2022-11-03 02:45:00,12.0,0.0,19.029,0.0,12.471,1.0,1,12.0,0,12.529268480042523,11.597520200000003,-111.70462736579084,0.0,126.45800625321117,0.0,0.0,11.63521750000001
2022-11-03 03:00:00,12.0,0.0,19.029,0.0,12.471,1.0,1,12.0,0,12.529069084706668,11.597520200000003,-108.22674525495634,0.0,124.2250604820031,0.0,0.0,11.648705000000009
2022-11-03 03:15:00,12.0,0.0,19.03,0.0,12.591,1.0,1,12.0,0,12.529530494571306,11.597520200000003,-104.88324091015102,0.0,121.94775256882184,0.0,0.0,11.662192500000003
2022-11-03 03:30:00,12.0,0.0,19.03,0.0,12.715,1.0,1,12.0,0,12.530646726315224,11.597520200000003,-101.6559966179576,0.0,119.63534701751207,0.0,0.0,11.67568
2022-11-03 03:45:00,12.0,0.0,19.031,0.0,12.712,1.0,1,12.0,0,12.51452784562666,11.597520200000003,-98.52815068362416,0.0,117.29623361003648,0.0,0.0,11.660025000000005
2022-11-03 04:00:00,12.0,0.0,18.996,0.0,12.715,1.0,1,12.0,0,12.49892846075459,11.597520200000003,-95.48407828834392,0.0,114.9380741721584,0.0,0.0,11.64437000000001
2022-11-03 04:15:00,12.0,0.0,18.996,0.0,12.713,1.0,1,12.0,0,12.48384241780677,11.597520200000003,-92.5093218945049,0.0,112.56793588649212,0.0,0.0,11.628715000000014
2022-11-03 04:30:00,12.0,0.0,18.997,0.0,12.715,1.0,1,12.0,0,12.469269960123857,11.597520200000003,-89.59049469072286,0.0,110.19241084188548,0.0,0.0,11.61306000000002
2022-11-03 04:45:00,12.0,0.0,18.996,0.0,12.715,1.0,1,12.0,0,12.451295633158702,11.597520200000003,-86.71517282150377,0.0,107.81772253792607,0.0,0.0,11.589105000000018
2022-11-03 05:00:00,12.0,0.0,18.997,0.0,12.715,1.0,1,12.0,0,12.433868558538022,11.597520200000003,-83.87178669522434,0.0,105.44982055632924,0.0,0.0,11.565150000000015
2022-11-03 05:15:00,12.0,0.0,18.963,0.0,12.713,1.0,1,12.0,0,12.416992735507582,11.597520200000003,-81.04951796794674,0.0,103.0944647678326,0.0,0.0,11.541195000000016
2022-11-03 05:30:00,12.0,0.0,18.962,0.0,12.775,1.0,1,12.0,0,12.400672213057168,11.597520200000003,-78.23820639005932,0.0,100.75730039680384,0.0,0.0,11.517240000000015
2022-11-03 05:45:00,12.0,0.0,18.963,0.0,12.835,1.0,1,12.0,0,12.400212037904357,11.597520200000003,-75.42826920545393,0.0,98.44392509920536,0.6,0.0,11.519530000000016
2022-11-03 06:00:00,12.0,0.0,18.963,0.0,12.715,1.0,1,12.0,0,12.40027524588304,11.597520200000003,-72.6106349270336,0.0,96.15994897134772,1.2,0.0,11.52182000000002
2022-11-03 06:15:00,12.0,0.0,18.963,0.0,12.835,1.0,1,12.0,0,12.400860240784692,11.597520200000003,-69.77669287169125,0.0,93.9110481250472,1.7999999999999998,0.0,11.524110000000022
2022-11-03 06:30:00,12.0,0.0,18.928,0.0,12.957,1.0,1,12.0,0,12.401965434753878,11.597520200000003,-66.91825966910318,0.0,91.70301215265924,2.4,0.0,11.526400000000024
2022-11-03 06:45:00,12.0,0.0,18.928,0.0,13.019,1.0,1,12.0,0,12.473569813136468,11.597520200000003,-64.02756394546181,0.4582145304032536,89.54178546959675,10.76888888888889,0.08,11.633117500000026
2022-11-03 07:00:00,12.0,0.0,18.929,0.0,13.078,1.0,1,12.0,0,12.546029065264843,11.597520200000003,-61.09725042999269,2.5664978344074854,87.43350216559251,19.13777777777777,0.16,11.739835000000028
2022-11-03 07:15:00,12.0,0.0,18.929,0.0,13.076,1.0,1,12.0,0,12.61961128359046,11.597520200000003,-58.120404751955874,4.615486377205116,85.38451362279488,27.506666666666668,0.24,11.84655250000003
2022-11-03 07:30:00,12.0,0.0,18.93,0.0,13.322,1.0,1,12.0,0,12.695321908538103,11.597520200000003,-55.09060010301575,6.598592223121969,83.40140777687803,35.87555555555556,0.32,11.953270000000032
2022-11-03 07:45:00,12.0,0.0,18.895,0.0,13.566,1.0,1,12.0,0,12.766051412258353,11.597520200000003,-52.00196664368172,8.508981478176011,81.49101852182399,46.355555555555554,0.2533333333333333,12.047142500000035
2022-11-03 08:00:00,12.0,0.0,18.896,0.0,13.932,1.0,1,12.0,0,12.840197356957402,11.597520200000003,-48.84928393675949,10.339576584750349,79.66042341524965,56.83555555555556,0.1866666666666666,12.14101500000004
2022-11-03 08:15:00,12.0,0.0,18.896,0.0,14.056,1.0,1,12.0,0,12.918074294238664,11.597520200000003,-45.62809570074725,12.083072431451868,77.91692756854813,67.31555555555556,0.12,12.234887500000042
2022-11-03 08:30:00,12.0,0.0,18.895,0.0,14.178,1.0,1,12.0,0,12.998075506176136,11.597520200000003,-42.334844709645566,13.731968541859176,76.26803145814083,77.79555555555555,0.0533333333333333,12.328760000000043
2022-11-03 08:45:00,12.0,0.0,18.895,0.0,14.421,1.0,1,12.0,0,13.09089942293866,11.597520200000003,-38.967023679493806,15.278619560040056,74.72138043995994,86.53333333333333,0.04,12.422695000000031
2022-11-03 09:00:00,12.0,0.0,18.895,0.0,14.362,1.0,1,12.0,0,13.18626056367975,11.597520200000003,-35.52333550073963,16.71530593310331,73.28469406689669,95.27111111111113,0.0266666666666666,12.51663000000002
2022-11-03 09:15:00,12.0,0.0,18.895,0.0,14.422,1.0,1,12.0,0,13.284391344693471,11.597520200000003,-32.003853332561285,18.03432602344708,71.96567397655292,104.00888888888888,0.0133333333333333,12.610565000000008
2022-11-03 09:30:00,12.0,0.0,18.895,0.0,14.36,1.0,1,12.0,0,13.384828522120634,11.597520200000003,-28.41016814948784,19.228109804418423,70.77189019558158,112.74666666666668,0.0,12.704499999999996
2022-11-03 09:45:00,12.0,0.0,18.895,0.0,14.544,1.0,1,12.0,0,13.471363678036496,11.597520200000003,-24.74550876114423,20.28935278389432,69.71064721610568,119.32888888888888,0.0,12.805450000000008
2022-11-03 10:00:00,12.0,0.0,18.895,0.0,14.424,1.0,1,12.0,0,13.55952528328834,11.597520200000003,-21.014817702100856,21.211166907918795,68.7888330920812,125.91111111111113,0.0,12.90640000000002
2022-11-03 10:15:00,12.0,0.0,18.894,0.0,14.543,1.0,1,12.0,0,13.649332684357235,11.597520200000003,-17.224766367739328,21.987243061809167,68.01275693819083,132.49333333333334,0.0,13.00735000000003
2022-11-03 10:30:00,12.0,0.0,18.895,0.0,14.665,1.0,1,12.0,0,13.74073483354956,11.597520200000003,-13.383694946648076,22.612017650809605,67.3879823491904,139.07555555555555,0.0,13.108300000000042
2022-11-03 10:45:00,12.0,0.0,18.895,0.0,14.971,1.0,1,12.0,0,13.894304279845525,11.597520200000003,-9.50146740841967,23.080833935952413,66.91916606404759,139.6977777777778,7.297777777777778,13.280875000000036
2022-11-03 11:00:00,12.0,0.0,18.896,0.0,15.521,1.0,1,12.0,0,14.048846180004366,11.597520200000003,-5.589238932726674,23.39008769454365,66.60991230545635,140.32,14.595555555555556,13.453450000000032
2022-11-03 11:15:00,12.0,0.0,18.895,0.0,15.581,1.0,1,12.0,0,14.203919872849308,11.597520200000003,-1.659142023219742,23.53734670259284,66.46265329740716,140.9422222222222,21.89333333333333,13.626025000000029
2022-11-03 11:30:00,12.0,0.0,18.895,0.0,15.581,1.0,1,12.0,0,14.35950175494454,11.597520200000003,2.2760931099900823,23.52143470430339,66.47856529569661,141.56444444444443,29.19111111111112,13.798600000000022
2022-11-03 11:45:00,12.0,0.0,18.895,0.0,15.399,1.0,1,12.0,0,14.380184878574909,11.597520200000003,6.2035600901533945,23.342472938034007,66.657527061966,140.33777777777777,31.91111111111111,13.77153250000002
2022-11-03 12:00:00,12.0,0.0,18.894,0.0,15.521,1.0,1,12.0,0,14.403296710179214,11.597520200000003,10.110610495778566,23.00187568093915,66.99812431906085,139.1111111111111,34.63111111111111,13.74446500000002
2022-11-03 12:15:00,12.0,0.0,18.895,0.0,15.581,1.0,1,12.0,0,14.424208475133351,11.597520200000003,13.985269523713333,22.50230019285017,67.49769980714983,137.88444444444443,37.35111111111111,13.717397500000018
2022-11-03 12:30:00,12.0,0.0,18.896,0.0,15.887,1.0,1,12.0,0,14.446103214298626,11.597520200000003,17.816604640307165,21.847555301053102,68.1524446989469,136.65777777777777,40.07111111111111,13.690330000000015
2022-11-03 12:45:00,12.0,0.0,18.895,0.0,15.765,1.0,1,12.0,0,14.371108291696045,11.597520200000003,21.59502482132332,21.04247610178173,68.95752389821827,122.9511111111111,30.73333333333333,13.538627500000018
